year_month,hsi_state,state_kr,risk_component,relief_component,state_direction,state_intensity,state_reason,event_balance_raw,event_intensity_raw,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label,event_balance_sign,event_balance_state_match
2024-12,accident_zone,강한 위험 구간,0.3592484576995708,0.0,0.3592484576995708,0.3592484576995708,risk_component_above_accident_threshold,0.5357142857142857,0.6071428571428571,0.1099736499538086,0.4968143738977073,risk_accumulation,high_accumulated_intensity,risk_dominant,risk_state_with_risk_accumulation
2025-01,risk_relief,위험 완화 우세,0.0972267116659249,0.1681168662040362,-0.0708901545381113,0.2653435778699612,relief_component_dominant,0.1428571428571428,0.3571428571428571,0.2113016502897455,0.4684906987486352,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-02,neutral_watch,중립 관찰,0.0513271005658098,0.0154796384813846,0.0358474620844251,0.0668067390471944,weak_or_balanced_signal,0.2142857142857143,0.4285714285714286,0.1677316914420089,0.462484777861762,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-03,neutral_watch,중립 관찰,0.0270070539720024,0.0341999059803625,-0.00719285200836,0.0612069599523649,weak_or_balanced_signal,0.25,0.3928571428571429,0.2092366885025615,0.4645623372805912,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-04,neutral_watch,중립 관찰,0.1691845423740266,0.1203917093496515,0.0487928330243751,0.2895762517236782,weak_or_balanced_signal,-0.0714285714285714,0.5714285714285714,0.1883487654320987,0.482882443100697,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-05,risk_relief,위험 완화 우세,0.0,0.5145896994011012,-0.5145896994011012,0.5145896994011012,relief_component_dominant,0.1785714285714285,0.6071428571428571,0.1304972915091962,0.5016109221466365,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-06,risk_relief,위험 완화 우세,0.0,0.7473595672450141,-0.7473595672450141,0.7473595672450141,relief_component_dominant,0.1785714285714286,0.75,0.1827905853699504,0.6460086503737297,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-07,risk_relief,위험 완화 우세,0.0,0.5120677734373571,-0.5120677734373571,0.5120677734373571,relief_component_dominant,0.0357142857142857,0.75,0.1230499916015789,0.7113278953556732,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-08,risk_relief,위험 완화 우세,0.0522985566282786,0.1864079567541149,-0.1341094001258363,0.2387065133823935,relief_component_dominant,0.2142857142857143,0.5,0.1343705383387923,0.6314436885865456,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-09,risk_relief,위험 완화 우세,0.0,0.4295876910138976,-0.4295876910138976,0.4295876910138976,relief_component_dominant,0.3571428571428571,0.7857142857142857,0.1338283152767279,0.6764219576719577,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-10,risk_relief,위험 완화 우세,0.0656563384875597,0.75,-0.6843436615124403,0.8156563384875597,relief_component_dominant,0.3214285714285714,0.8928571428571428,0.2217256655748719,0.7526885445536241,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2025-11,accident_zone,강한 위험 구간,0.3761304553754859,0.1494530856273104,0.2266773697481754,0.5255835410027965,risk_component_above_accident_threshold,0.5357142857142857,0.9642857142857144,0.3125850340136054,0.7981009070294786,risk_accumulation,high_accumulated_intensity,risk_dominant,risk_state_with_risk_accumulation
2025-12,risk_relief,위험 완화 우세,0.016892261229475,0.2335691398619249,-0.2166768786324498,0.2504614010913999,relief_component_dominant,0.3928571428571428,0.6785714285714286,0.4026218820861678,0.762060657596372,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2026-01,risk_relief,위험 완화 우세,0.0,0.6840940019958184,-0.6840940019958184,0.6840940019958184,relief_component_dominant,0.25,0.8214285714285714,0.3015731292517006,0.7884778911564626,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2026-02,risk_relief,위험 완화 우세,0.25,0.7171989399522956,-0.4671989399522955,0.9671989399522956,relief_component_dominant,-0.0714285714285714,0.5714285714285714,0.2576955782312924,0.7577522675736961,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2026-03,accident_zone,강한 위험 구간,0.6416835710517906,0.0,0.6416835710517906,0.6416835710517906,risk_component_above_accident_threshold,0.5357142857142858,0.75,0.28765589569161,0.6995606575963719,risk_accumulation,high_accumulated_intensity,risk_dominant,risk_state_with_risk_accumulation
2026-04,risk_relief,위험 완화 우세,0.0064444817940215,0.4233109658225044,-0.4168664840284828,0.4297554476165259,relief_component_dominant,0.0357142857142857,0.4642857142857143,0.1942460317460317,0.6155895691609977,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2026-05,risk_relief,위험 완화 우세,0.1202375420667459,0.7259700605070436,-0.6057325184402976,0.8462076025737896,relief_component_dominant,-0.0689655172413793,0.5517241379310345,0.1257403823598404,0.6122170419892095,risk_accumulation,high_accumulated_intensity,risk_dominant,weak_or_mixed_match
2026-06,conflict,신호 충돌,0.3168981450824903,0.2386035565573943,0.078294588525096,0.5555017016398847,risk_and_relief_components_both_active,-0.1379310344827586,0.4827586206896552,0.0691790796778481,0.5834081046211588,risk_accumulation,high_accumulated_intensity,risk_dominant,conflict_with_high_or_medium_intensity
