strategy_name,year_month,return_year_month,hsi_state,state_kr,allocation_rule_name,macro_data_available,macro_risk_flag,macro_defense_addon,macro_hsi_overlap_type,overlay_strength,macro_overlay_delta,strategy_return,turnover,weight_069500,return_069500,contribution_069500,weight_114260,return_114260,contribution_114260,weight_153130,return_153130,contribution_153130,macro_companion_regime,cumulative_return,running_max,drawdown
HSI_macro_companion_soft_overlay,2019-08,2019-09,risk_warning,위험 악화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0108637,0.3,0.2,0.060096,0.0120192,0.45,-0.002798,-0.0012591000000000002,0.35,0.000296,0.00010359999999999998,neutral,1.0837363000319988,1.250220010504983,-0.13316353047791873
HSI_macro_companion_soft_overlay,2019-09,2019-10,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.0068339,0.5,0.7000000000000001,0.010928,0.007649600000000001,0.20000000000000004,-0.004473,-0.0008946000000000003,0.10000000000000002,0.000789,7.890000000000002e-05,neutral,1.0911424455327874,1.250220010504983,-0.12723965672885185
HSI_macro_companion_soft_overlay,2019-10,2019-11,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,0.0017707475,0.002500000000000009,0.6975,0.001446,0.001008585,0.20075,0.003347,0.00067191025,0.10175000000000001,0.000887,9.025225e-05,policy_growth_pressure,1.0930745832903583,1.250220010504983,-0.1256942185329054
HSI_macro_companion_soft_overlay,2019-11,2019-12,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,macro_risk_only,0.5,0.0025,0.037822640500000004,0.19999999999999998,0.4975,0.075091,0.037357772500000004,0.35074999999999995,0.000878,0.00030795849999999995,0.15175,0.001034,0.0001569095,neutral,1.1344175502938367,1.250220010504983,-0.0926256652734041
HSI_macro_companion_soft_overlay,2019-12,2020-01,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.019473000000000004,0.20249999999999996,0.7000000000000001,-0.029096,-0.020367200000000002,0.20000000000000004,0.003684,0.0007368000000000002,0.10000000000000002,0.001574,0.00015740000000000003,rate_fx_relief_departure,1.112327037336965,1.250220010504983,-0.11029496569353503
HSI_macro_companion_soft_overlay,2020-01,2020-02,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0025821,0.7,0.0,-0.058029,-0.0,0.3,0.005856,0.0017568,0.7,0.001179,0.0008253,neutral,1.1151991769800726,1.250220010504983,-0.1079976583244523
HSI_macro_companion_soft_overlay,2020-02,2020-03,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0012018999999999999,0.0,0.0,-0.114196,-0.0,0.3,0.0,0.0,0.7,0.001717,0.0012018999999999999,neutral,1.116539534870885,1.250220010504983,-0.10692556070999237
HSI_macro_companion_soft_overlay,2020-03,2020-04,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0019584999999999997,0.0,0.0,0.089907,0.0,0.3,0.003215,0.0009645,0.7,0.00142,0.0009939999999999999,neutral,1.1187262775499296,1.250220010504983,-0.10517647442064304
HSI_macro_companion_soft_overlay,2020-04,2020-05,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,macro_risk_only,0.5,0.0025,0.020522621999999997,0.5482499999999999,0.4975,0.036987,0.0184010325,0.35074999999999995,0.005456,0.0019136919999999996,0.15175,0.00137,0.00020789749999999997,neutral,1.141685474065554,1.250220010504983,-0.0868123494484705
HSI_macro_companion_soft_overlay,2020-05,2020-06,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,macro_risk_only,0.5,0.0025,0.024121840749999998,0.0,0.4975,0.048366,0.024062085,0.35074999999999995,8.6e-05,3.0164499999999996e-05,0.15175,0.000195,2.959125e-05,neutral,1.1692250292575515,1.250220010504983,-0.06478458236699991
HSI_macro_companion_soft_overlay,2020-06,2020-07,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,0.04823567850000001,0.19999999999999998,0.6975,0.068209,0.047575777500000006,0.20075,0.003015,0.00060526125,0.10175000000000001,0.000537,5.463975000000001e-05,policy_growth_pressure,1.2256233918629718,1.250220010504983,-0.019673832153811355
HSI_macro_companion_soft_overlay,2020-07,2020-08,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.0182292,0.002500000000000009,0.7000000000000001,0.02723,0.019061,0.20000000000000004,-0.004208,-0.0008416000000000002,0.10000000000000002,9.8e-05,9.800000000000001e-06,rate_fx_relief_departure,1.24796552579792,1.250220010504983,-0.0018032703749096823
HSI_macro_companion_soft_overlay,2020-08,2020-09,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,0.0085447245,0.002500000000000009,0.6975,0.011059,0.007713652499999999,0.20075,0.003967,0.0007963752500000001,0.10175000000000001,0.000341,3.469675e-05,policy_growth_pressure,1.258629047401361,1.258629047401361,0.0
HSI_macro_companion_soft_overlay,2020-09,2020-10,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.0205035,0.002500000000000009,0.7000000000000001,-0.028852,-0.0201964,0.20000000000000004,-0.001804,-0.0003608000000000001,0.10000000000000002,0.000537,5.370000000000002e-05,rate_fx_relief_departure,1.2328227467279673,1.258629047401361,-0.020503499999999897
HSI_macro_companion_soft_overlay,2020-10,2020-11,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.07498275,0.19999999999999998,0.5,0.150796,0.075398,0.35,-0.001291,-0.00045185,0.15,0.000244,3.6599999999999995e-05,neutral,1.3252631865401838,1.3252631865401838,0.0
HSI_macro_companion_soft_overlay,2020-11,2020-12,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.09729499999999999,0.19999999999999998,0.7000000000000001,0.138821,0.0971747,0.20000000000000004,0.000431,8.620000000000002e-05,0.10000000000000002,0.000341,3.410000000000001e-05,neutral,1.4542046682746108,1.4542046682746108,0.0
HSI_macro_companion_soft_overlay,2020-12,2021-01,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.029940000000000005,0.0,0.7000000000000001,0.042354,0.029647800000000005,0.20000000000000004,0.00112,0.00022400000000000002,0.10000000000000002,0.000682,6.820000000000002e-05,neutral,1.4977435560427528,1.4977435560427528,0.0
HSI_macro_companion_soft_overlay,2021-01,2021-02,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.009818300000000002,0.0,0.7000000000000001,0.014104,0.009872800000000001,0.20000000000000004,-0.000516,-0.00010320000000000001,0.10000000000000002,0.000487,4.870000000000001e-05,neutral,1.5124488515990475,1.5124488515990475,0.0
HSI_macro_companion_soft_overlay,2021-02,2021-03,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.0051874,0.19999999999999998,0.5,0.011509,0.0057545,0.35,-0.001808,-0.0006328,0.15,0.000438,6.57e-05,neutral,1.5202945287718326,1.5202945287718326,0.0
HSI_macro_companion_soft_overlay,2021-03,2021-04,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.5,0.005,0.009479697999999998,0.0050000000000000044,0.495,0.018326,0.009071369999999999,0.3515,0.000949,0.0003335735,0.1535,0.000487,7.47545e-05,rate_fx_risk_departure,1.5347064617756419,1.5347064617756419,0.0
HSI_macro_companion_soft_overlay,2021-04,2021-05,conflict,신호 충돌,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.5,0.005,0.0032563934999999995,0.15000000000000002,0.345,0.010994,0.00379293,0.4015,-0.001551,-0.0006227265,0.2535,0.00034,8.619000000000001e-05,policy_growth_pressure,1.5397040699221762,1.5397040699221762,0.0
HSI_macro_companion_soft_overlay,2021-05,2021-06,risk_warning,위험 악화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,both_hsi_and_macro_risk,1.0,0.025,0.0030169800000000003,0.16999999999999998,0.17500000000000002,0.026544,0.0046452,0.4575,-0.002934,-0.001342305,0.3675,-0.000778,-0.00028591500000000003,risk_departure_plus_growth_pressure,1.54434932630705,1.54434932630705,0.0
HSI_macro_companion_soft_overlay,2021-06,2021-07,conflict,신호 충돌,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,macro_risk_only,0.5,0.0125,-0.008487098749999998,0.16249999999999998,0.33749999999999997,-0.030883,-0.010423012499999999,0.40375,0.004327,0.0017470262500000001,0.25875,0.00073,0.00018888749999999998,risk_departure_plus_growth_pressure,1.5312422810701862,1.54434932630705,-0.008487098749999977
HSI_macro_companion_soft_overlay,2021-07,2021-08,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0006366999999999999,0.44125,0.0,-0.011769,-0.0,0.3,0.001896,0.0005688,0.7,9.7e-05,6.79e-05,neutral,1.5322172230305438,1.54434932630705,-0.007855802485774
HSI_macro_companion_soft_overlay,2021-08,2021-09,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,-0.0014505,0.0,0.0,-0.042634,-0.0,0.3,-0.006536,-0.0019608,0.7,0.000729,0.0005103,neutral,1.529994741948538,1.54434932630705,-0.009294907644268324
HSI_macro_companion_soft_overlay,2021-09,2021-10,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,both_hsi_and_macro_risk,1.0,0.0,-0.0037035999999999996,0.0,0.0,-0.032009,-0.0,0.3,-0.012119,-0.0036356999999999995,0.7,-9.7e-05,-6.79e-05,rate_fx_risk_departure,1.5243282534222573,1.54434932630705,-0.012964083024317063
HSI_macro_companion_soft_overlay,2021-10,2021-11,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,both_hsi_and_macro_risk,1.0,0.0,0.0035516,0.0,0.0,-0.03593,-0.0,0.3,0.010252,0.0030756,0.7,0.00068,0.000476,policy_growth_pressure,1.5297420576471117,1.54434932630705,-0.009458526261586275
HSI_macro_companion_soft_overlay,2021-11,2021-12,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,both_hsi_and_macro_risk,1.0,0.0,0.0016665999999999999,0.0,0.0,0.065188,0.0,0.3,0.002949,0.0008846999999999999,0.7,0.001117,0.0007818999999999999,neutral,1.5322915257603864,1.54434932630705,-0.007807689841453858
HSI_macro_companion_soft_overlay,2021-12,2022-01,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.047695549999999996,0.55,0.5,-0.089301,-0.0446505,0.35,-0.008908,-0.0031177999999999996,0.15,0.000485,7.275e-05,neutral,1.4592080386789055,1.54434932630705,-0.05513084778023636
HSI_macro_companion_soft_overlay,2022-01,2022-02,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,both_hsi_and_macro_risk,1.0,0.0,0.0009138,0.55,0.0,0.009793,0.0,0.3,0.000785,0.00023549999999999998,0.7,0.000969,0.0006783,rate_fx_risk_departure,1.4605414629846503,1.54434932630705,-0.054267426348937886
HSI_macro_companion_soft_overlay,2022-02,2022-03,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,-0.0025982,0.0,0.0,0.012976,0.0,0.3,-0.009678,-0.0029034,0.7,0.000436,0.0003052,neutral,1.4567466841555234,1.54434932630705,-0.056724628721798176
HSI_macro_companion_soft_overlay,2022-03,2022-04,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.5,0.005,-0.016867008500000003,0.5465,0.495,-0.028518,-0.014116410000000001,0.3515,-0.0081,-0.0028471499999999997,0.1535,0.000629,9.65515e-05,rate_fx_risk_departure,1.4321757254515255,1.54434932630705,-0.07263486242698824
HSI_macro_companion_soft_overlay,2022-04,2022-05,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,macro_risk_only,0.5,0.0125,-0.00014711625,0.007499999999999993,0.4875,-0.001971,-0.0009608625,0.35374999999999995,0.001953,0.00069087375,0.15875,0.000774,0.0001228725,risk_departure_plus_growth_pressure,1.4319650291294561,1.54434932630705,-0.07277129290840867
HSI_macro_companion_soft_overlay,2022-05,2022-06,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,-0.09236057425,0.21,0.6975,-0.128809,-0.0898442775,0.20075,-0.012314,-0.0024720355,0.10175000000000001,-0.000435,-4.4261250000000006e-05,policy_growth_pressure,1.2997079167331416,1.54434932630705,-0.15841066875647303
HSI_macro_companion_soft_overlay,2022-06,2022-07,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,both_hsi_and_macro_risk,1.0,0.0,0.0066505,0.6975,0.0,0.048907,0.0,0.3,0.019912,0.0059736,0.7,0.000967,0.0006768999999999999,risk_departure_plus_growth_pressure,1.3083516242333753,1.54434932630705,-0.15281367890903808
HSI_macro_companion_soft_overlay,2022-07,2022-08,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.006733100000000001,0.7,0.7000000000000001,-0.004786,-0.0033502000000000007,0.20000000000000004,-0.017325,-0.0034650000000000006,0.10000000000000002,0.000821,8.210000000000002e-05,neutral,1.2995423619122495,1.54434932630705,-0.1585178691275756
HSI_macro_companion_soft_overlay,2022-08,2022-09,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,-0.08756909,0.002500000000000009,0.6975,-0.122712,-0.08559162000000001,0.20075,-0.01056,-0.00211992,0.10175000000000001,0.0014,0.00014245000000000002,rate_fx_risk_departure,1.185742619863143,1.54434932630705,-0.23220569357933474
HSI_macro_companion_soft_overlay,2022-09,2022-10,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,both_hsi_and_macro_risk,1.0,0.0,0.0017783999999999999,0.6975,0.0,0.066564,0.0,0.3,0.002442,0.0007326,0.7,0.001494,0.0010458,rate_fx_risk_departure,1.1878513445383079,1.54434932630705,-0.2308402481847961
HSI_macro_companion_soft_overlay,2022-10,2022-11,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.053396000000000006,0.7,0.7000000000000001,0.070416,0.04929120000000001,0.20000000000000004,0.019128,0.0038256000000000006,0.10000000000000002,0.002792,0.00027920000000000006,rate_fx_relief_departure,1.2512778549312753,1.54434932630705,-0.18977019407687157
HSI_macro_companion_soft_overlay,2022-11,2022-12,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.054131500000000006,0.0,0.7000000000000001,-0.077319,-0.054123300000000006,0.20000000000000004,-0.001505,-0.00030100000000000005,0.10000000000000002,0.002928,0.00029280000000000007,rate_fx_relief_departure,1.1835443077270629,1.54434932630705,-0.23362914881619945
HSI_macro_companion_soft_overlay,2022-12,2023-01,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.5,0.005,0.049871498,0.20500000000000002,0.495,0.088956,0.04403322,0.3515,0.014896,0.005235943999999999,0.1535,0.003924,0.000602334,policy_growth_pressure,1.2425694353027843,1.54434932630705,-0.19540908644412835
HSI_macro_companion_soft_overlay,2023-01,2023-02,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.007355100000000001,0.20500000000000002,0.7000000000000001,-0.007775,-0.0054425,0.20000000000000004,-0.010397,-0.0020794000000000003,0.10000000000000002,0.001668,0.00016680000000000004,rate_fx_relief_departure,1.2334302128491887,1.54434932630705,-0.20132693307242322
HSI_macro_companion_soft_overlay,2023-02,2023-03,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,0.02152360125,0.002500000000000009,0.6975,0.024604,0.01716129,0.20075,0.019246,0.0038636345,0.10175000000000001,0.004901,0.00049867675,rate_fx_risk_departure,1.2599780729202572,1.54434932630705,-0.18413661245075952
HSI_macro_companion_soft_overlay,2023-03,2023-04,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.0089293,0.002500000000000009,0.7000000000000001,0.011698,0.0081886,0.20000000000000004,0.002425,0.00048500000000000013,0.10000000000000002,0.002557,0.00025570000000000004,rate_fx_relief_departure,1.271228795126784,1.54434932630705,-0.1768515235043161
HSI_macro_companion_soft_overlay,2023-04,2023-05,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,macro_risk_only,0.25,0.00625,0.028344569375,0.006250000000000019,0.69375,0.041226,0.0286005375,0.201875,-0.002074,-0.00041868875,0.10437500000000001,0.001559,0.000162720625,risk_departure_plus_growth_pressure,1.3072612279017528,1.54434932630705,-0.1535197344063587
HSI_macro_companion_soft_overlay,2023-05,2023-06,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,-0.00089054925,0.0037500000000000103,0.6975,-0.000294,-0.000205065,0.20075,-0.004849,-0.0009734367500000001,0.10175000000000001,0.00283,0.0002879525,policy_growth_pressure,1.3060970473956908,1.54434932630705,-0.15427356677202286
HSI_macro_companion_soft_overlay,2023-06,2023-07,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,0.011738848,0.0,0.6975,0.015312,0.01068012,0.20075,0.003915,0.0007859362500000001,0.10175000000000001,0.002681,0.00027279175,policy_growth_pressure,1.3214291221083176,1.54434932630705,-0.14434571272277752
HSI_macro_companion_soft_overlay,2023-07,2023-08,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.0119617,0.1975,0.5,-0.026247,-0.0131235,0.35,0.001993,0.0006975499999999999,0.15,0.003095,0.00046425,neutral,1.3056225833783945,1.54434932630705,-0.1545807926109014
HSI_macro_companion_soft_overlay,2023-08,2023-09,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,-0.01499555625,0.1975,0.6975,-0.020849,-0.0145421775,0.20075,-0.003633,-0.00072932475,0.10175000000000001,0.002712,0.000275946,rate_fx_risk_departure,1.2860440464880734,1.54434932630705,-0.16725832389013517
HSI_macro_companion_soft_overlay,2023-09,2023-10,risk_warning,위험 악화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,both_hsi_and_macro_risk,1.0,0.01,-0.012711260000000002,0.5075000000000001,0.19,-0.064364,-0.012229160000000001,0.453,-0.002865,-0.001297845,0.357,0.002285,0.000815745,rate_fx_risk_departure,1.2696968062417113,1.54434932630705,-0.1778435198480035
HSI_macro_companion_soft_overlay,2023-10,2023-11,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,both_hsi_and_macro_risk,1.0,0.0,0.0082008,0.34299999999999997,0.0,0.107469,0.0,0.3,0.018544,0.0055632,0.7,0.003768,0.0026376,risk_departure_plus_growth_pressure,1.2801093358103384,1.54434932630705,-0.17110117898557298
HSI_macro_companion_soft_overlay,2023-11,2023-12,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.048904600000000006,0.7,0.7000000000000001,0.065233,0.045663100000000005,0.20000000000000004,0.014446,0.0028892000000000006,0.10000000000000002,0.003523,0.00035230000000000005,rate_fx_relief_departure,1.3427125708344085,1.54434932630705,-0.13056421370339089
HSI_macro_companion_soft_overlay,2023-12,2024-01,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,macro_risk_only,0.25,0.00125,-0.043157154625,0.001250000000000015,0.69875,-0.062085,-0.04338189375,0.200375,-0.000506,-0.00010138975000000001,0.100875,0.003233,0.00032612887500000005,neutral,1.2847649167979767,1.54434932630705,-0.16808658836910217
HSI_macro_companion_soft_overlay,2024-01,2024-02,risk_warning,위험 악화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,both_hsi_and_macro_risk,1.0,0.01,0.011679034999999999,0.50875,0.19,0.059267,0.01126073,0.453,-0.000927,-0.000419931,0.357,0.002348,0.0008382359999999999,rate_fx_risk_departure,1.2997697312280323,1.54434932630705,-0.1583706425176955
HSI_macro_companion_soft_overlay,2024-02,2024-03,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.042357500000000006,0.51,0.7000000000000001,0.059021,0.0413147,0.20000000000000004,0.003882,0.0007764000000000001,0.10000000000000002,0.002664,0.0002664000000000001,neutral,1.3548247276185237,1.54434932630705,-0.12272132700813876
HSI_macro_companion_soft_overlay,2024-03,2024-04,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.016241900000000004,0.0,0.7000000000000001,-0.022506,-0.015754200000000003,0.20000000000000004,-0.003698,-0.0007396000000000001,0.10000000000000002,0.002519,0.00025190000000000005,neutral,1.3328197998750164,1.54434932630705,-0.13696999948700528
HSI_macro_companion_soft_overlay,2024-04,2024-05,risk_warning,위험 악화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,both_hsi_and_macro_risk,1.0,0.025,0.0006387774999999998,0.5249999999999999,0.17500000000000002,-0.017462,-0.00305585,0.4575,0.005653,0.0025862475,0.3675,0.003016,0.00110838,risk_departure_plus_growth_pressure,1.3336711751747312,1.54434932630705,-0.13641871534085248
HSI_macro_companion_soft_overlay,2024-05,2024-06,risk_warning,위험 악화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0195325,0.02500000000000001,0.2,0.070397,0.0140794,0.45,0.009815,0.0044167500000000005,0.35,0.002961,0.00103635,rate_fx_relief_departure,1.3597211074038316,1.54434932630705,-0.11955081389824773
HSI_macro_companion_soft_overlay,2024-06,2024-07,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,macro_risk_only,0.25,0.00125,-0.00314642325,0.49875,0.69875,-0.006985,-0.00488076875,0.200375,0.006895,0.001381585625,0.100875,0.003497,0.00035275987500000004,neutral,1.3554428492979804,1.54434932630705,-0.1223210796878419
HSI_macro_companion_soft_overlay,2024-07,2024-08,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,-0.021991700000000003,0.19874999999999998,0.5,-0.047869,-0.0239345,0.35,0.00429,0.0015015,0.15,0.002942,0.0004413,rate_fx_relief_departure,1.325634356789074,1.54434932630705,-0.14162273119967073
HSI_macro_companion_soft_overlay,2024-08,2024-09,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0038024999999999995,0.55,0.0,-0.043526,-0.0,0.3,0.005094,0.0015281999999999997,0.7,0.003249,0.0022743,rate_fx_relief_departure,1.3306750814307644,1.54434932630705,-0.13835875163505762
HSI_macro_companion_soft_overlay,2024-09,2024-10,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,hsi_risk_only,0.0,0.0,0.0010942999999999999,0.0,0.0,-0.014911,-0.0,0.3,-0.002125,-0.0006375,0.7,0.002474,0.0017318,rate_fx_relief_departure,1.3321312391723743,1.54434932630705,-0.13741585761697173
HSI_macro_companion_soft_overlay,2024-10,2024-11,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.025,both_hsi_and_macro_risk,1.0,0.0,0.005430099999999999,0.0,0.0,-0.042394,-0.0,0.3,0.011714,0.0035142,0.7,0.002737,0.0019158999999999997,risk_departure_plus_growth_pressure,1.3393648450142044,1.54434932630705,-0.1327319394654175
HSI_macro_companion_soft_overlay,2024-11,2024-12,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,both_hsi_and_macro_risk,1.0,0.0,0.0009864,0.0,0.0,-0.01777,-0.0,0.3,-0.001619,-0.0004857,0.7,0.002103,0.0014720999999999998,neutral,1.3406859944973264,1.54434932630705,-0.1318764662505062
HSI_macro_companion_soft_overlay,2024-12,2025-01,accident_zone,강한 위험 구간,hsi_baseline_plus_macro_soft_overlay,1,1,0.005,both_hsi_and_macro_risk,1.0,0.0,0.0035855999999999996,0.0,0.0,0.046618,0.0,0.3,0.005596,0.0016788,0.7,0.002724,0.0019067999999999997,neutral,1.345493158199196,1.54434932630705,-0.12876372250789403
HSI_macro_companion_soft_overlay,2025-01,2025-02,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.007648800000000002,0.7,0.7000000000000001,0.010016,0.007011200000000001,0.20000000000000004,0.002097,0.00041940000000000006,0.10000000000000002,0.002182,0.00021820000000000005,rate_fx_relief_departure,1.35578456626763,1.54434932630705,-0.1220998104686124
HSI_macro_companion_soft_overlay,2025-02,2025-03,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.00216285,0.19999999999999998,0.5,0.002516,0.001258,0.35,0.00169,0.0005915,0.15,0.002089,0.00031335,neutral,1.3587169249167819,1.54434932630705,-0.12020104404368448
HSI_macro_companion_soft_overlay,2025-03,2025-04,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.5,0.005,0.011422712499999998,0.0050000000000000044,0.495,0.014797,0.007324514999999999,0.3515,0.010284,0.003614826,0.1535,0.003149,0.00048337149999999997,rate_fx_risk_departure,1.3742371577189902,1.54434932630705,-0.11015135351199534
HSI_macro_companion_soft_overlay,2025-04,2025-05,neutral_watch,중립 관찰,hsi_baseline_plus_macro_soft_overlay,1,0,0.0,both_relief_or_neutral,0.0,0.0,0.03242495,0.0050000000000000044,0.5,0.064977,0.0324885,0.35,-0.001034,-0.00036189999999999996,0.15,0.001989,0.00029834999999999996,rate_fx_relief_departure,1.4187967288461707,1.54434932630705,-0.08129805564205406
HSI_macro_companion_soft_overlay,2025-05,2025-06,risk_relief,위험 완화 우세,hsi_baseline_plus_macro_soft_overlay,1,1,0.01,macro_risk_only,0.25,0.0025,0.10743471750000001,0.1975,0.6975,0.153846,0.10730758500000001,0.20075,-0.000239,-4.7979250000000007e-05,0.10175000000000001,0.001721,0.00017511175000000002,policy_growth_pressure,1.5712247545996834,1.5712247545996834,0.0
